1.627671449338505383e+00,-2.377463680534646073e+00,1.960618888775122803e+00,3.119317488611569100e+00,3.937969656910852656e+00,7.604515384066583561e-01,5.918495413151276807e+00,3.140405989662952813e+00,1.282145695383737349e+00,1.491169984641435020e+00,1.581467562386580816e+00,3.767777204642425382e+00,1.790668362968333760e+00,1.186690697093012892e+00,1.308537555281136466e+00,4.046855469803793071e+00,-3.922938866602934116e-01,1.505232350684844400e+00,1.485005615974268167e+00,1.443097170990145228e+00,0.000000000000000000e+00
5.141532208687030092e+00,4.526470972702659523e+00,4.982769497885223942e+00,4.549720595773591114e+00,5.814742411949937129e+00,5.026931031935859551e+00,4.122004184413389893e+00,4.854029230770127157e+00,4.032501311643349240e+00,5.309627668543809520e+00,5.054180272509142924e+00,4.301856152152258694e+00,6.042476512629039398e+00,6.115906759778487078e+00,4.182788556602052843e+00,4.352127581959796210e+00,5.085289392579275258e+00,4.874949371545580945e+00,5.950237236350964132e+00,5.827802907480828409e+00,1.000000000000000000e+00
7.282053011304219226e-01,1.822538294552127347e+00,-9.861864064143008868e-01,-1.449684568598276435e+00,-1.354863598655702717e+00,6.850914234187979179e-01,3.429380437141418270e-01,1.811592502225672252e+00,1.326339041500240512e+00,4.570332935384058715e+00,1.497102962751204025e+00,1.430203142312283848e+00,2.084847510622382938e+00,1.278091426876603487e+00,-1.552527004166335711e+00,-3.860676912041651754e-01,-1.483825407357746151e-01,2.850868039995074987e+00,1.758128163107362640e+00,4.574378986581555395e-01,1.000000000000000000e+00
7.272904057413753343e+00,3.720615201110480275e+00,6.459151531144840419e+00,5.932527702760561183e+00,6.164364635569549833e+00,5.805105932062002871e+00,4.071235419772854414e+00,5.322822408026443242e+00,5.058289624149034935e+00,3.197408986559359789e+00,4.169055758606472040e+00,5.601227560143666295e+00,6.481511615000417059e+00,6.294381607181805727e+00,4.273284955846512467e+00,4.552522506264383040e+00,6.589901018599466198e+00,6.378669960266970307e+00,5.572693174984791220e+00,5.896378788639362156e+00,1.000000000000000000e+00
3.189569209550400686e+00,3.480224996196475296e+00,4.937510075466869708e+00,1.553471918261738915e+00,2.340981261516209777e+00,3.924040064224269209e+00,4.314617804923614131e+00,3.390210653962304477e+00,4.440045239051119808e+00,4.439227439815955023e+00,4.066007343747719105e+00,3.617664203997962069e+00,3.200549811069594242e+00,2.677032526797114009e+00,1.303885919119582848e+00,2.557382790457617627e+00,4.727587594923464920e+00,3.225062382609472866e+00,3.489148009369555936e+00,5.222551142882250197e-01,1.000000000000000000e+00
3.246077987953153610e+00,2.100490301296577655e+00,4.178160355556797434e+00,5.253676788993679736e+00,3.901227942320052655e+00,2.481530762221831221e+00,2.770143612365815855e+00,4.972023771663318215e+00,1.959317921356943826e+00,1.191624614235481161e+00,4.037253735144551214e+00,2.936811154195114959e+00,4.211773957193703843e+00,3.694319104649342655e+00,3.571598192707183816e+00,5.651949611175890453e+00,3.975298496810768079e+00,3.364574668234076249e+00,3.874630286982580607e+00,4.219733679350314404e+00,1.000000000000000000e+00
1.122129934426219222e-01,8.411801449774005679e-01,1.224338556788557852e+00,1.370504631199268131e+00,1.427410244627089320e+00,1.227559850715983281e+00,9.841519678420489470e-01,5.385426773251309918e+00,6.551261088344035866e-01,4.407861778025039534e+00,1.247944906506719853e+00,3.425687283195204103e+00,4.192243923409101569e+00,3.866056140674693609e+00,2.428051518009816778e+00,5.076208164433337444e+00,8.212333211136710887e-01,3.769141997739226646e+00,2.988296105454878671e+00,2.468201514799489793e+00,1.000000000000000000e+00
3.854847036595799636e+00,4.273991418124217567e+00,3.270997387738862727e+00,2.491256128302294925e+00,3.478663362487652400e+00,4.168084846146388855e+00,2.924535646867062688e+00,1.853180863110848620e+00,3.152969356749240060e+00,5.458555348628384429e+00,2.430501927349435487e+00,2.703065458262359222e+00,3.763020146010959799e+00,2.956510541930017943e+00,3.075728319320888637e+00,2.810317954157126152e+00,2.368212749315703469e+00,3.899083824644201890e+00,1.523650578850033188e+00,3.385745277284568644e+00,0.000000000000000000e+00
-1.361239676400415766e+00,-8.801121581672803895e-01,-1.685270251872123870e+00,-2.374436423554793230e-01,5.501314605813358849e-01,-1.287192486312178419e+00,-1.989165248628785188e+00,1.058114343431756588e+00,-2.924376770567757688e+00,4.221305652465067171e-01,4.859500620495529333e-01,-1.483974352314552769e+00,-1.005388340667567215e+00,2.124739155016940106e+00,3.520389056688630891e-01,7.202401226083575692e-01,-2.360763670911520506e+00,1.483689035075081541e+00,3.360965579522480207e-01,1.704904861391014492e-01,0.000000000000000000e+00
5.424943582487181004e+00,2.520812531768027220e+00,4.460556137428321577e+00,5.002307625790747281e+00,5.120974409975782571e+00,4.588407678353220831e+00,2.854123795142522457e+00,4.323461197210233031e+00,2.904224003823359546e+00,4.492090363391184837e+00,3.841074394833670080e+00,2.806607931919800958e+00,4.800340858577639480e+00,4.522867026808769175e+00,5.045292488401786457e+00,3.875246527328196411e+00,3.312034654359514274e+00,3.412092029623522649e+00,3.003808321784364743e+00,5.995973582620973019e+00,1.000000000000000000e+00
