-4.349975570163481464e+00,-2.355330948166959537e+00,1.613164824079880155e-01,-1.015500308219940306e+00,6.397273396422384906e-01,-7.304626386576262842e-01,-3.976917058158067064e+00,-4.567578860203747482e+00,-6.392601149559131724e-01,-1.050736270490709723e+00,-2.260235928291809415e+00,-1.299868532443551272e+00,1.682408192654352375e+00,-2.006313790895907445e+00,2.851967224842200110e-01,-1.715650643182807800e+00,1.319188927437447312e+00,-2.945114518825174166e+00,-6.937721673051886473e-01,-5.714248477470549314e-01,0.000000000000000000e+00
1.506346410895458066e+00,-3.868002684257774160e-01,2.027241309072111530e+00,-1.543999256724039926e+00,3.164199973842744207e+00,-1.987075769415047599e-01,-1.388663922757899405e+00,-4.848390060907290522e-01,2.305961263567766650e+00,6.260675703540732329e-01,-7.345964205091235488e-01,1.579966562307268951e-01,2.282855894053003709e+00,-5.760846213761168233e-01,3.991799544959107049e-01,1.257972244563501540e+00,2.372845276357455013e+00,2.843336993072114183e+00,1.425731968505838942e-01,1.502778137851024320e+00,0.000000000000000000e+00
5.647366347355196936e+00,3.930291470015066402e+00,2.396916688596884448e+00,3.371278552948365981e+00,2.871104312437619654e+00,5.668816925889391456e+00,4.656785408128165216e+00,3.692486427448038011e+00,4.214881947335316958e+00,3.009787743753776112e+00,4.540730751054332437e+00,6.334562471183274646e+00,3.976228393238081971e+00,4.108064646179212964e+00,4.751284831380906404e+00,4.804234356264803552e+00,4.172416304245004426e+00,4.722798942013755052e+00,3.315431234913337022e+00,4.310610554165834607e+00,0.000000000000000000e+00
1.970353433360505502e-01,1.857438063485999713e+00,2.085316495913082324e+00,8.504676759963299970e-01,3.577413924134964063e+00,1.233653659137929903e-01,7.964401355718531139e-01,3.785228678919146938e-01,7.246534589905540003e-03,2.895788574844362806e+00,-3.486089784796153612e-01,1.000579008948157433e+00,1.970074375002679901e+00,1.856331320467680790e+00,2.464746411243940560e+00,2.031034617873687775e+00,-9.598613432045544069e-01,2.220384774245279580e+00,2.233553444159392054e+00,-6.796760423932808326e-01,1.000000000000000000e+00
8.325801330327523564e-01,3.716349583198481632e+00,3.766309456129826039e+00,3.539580155402743955e-02,3.850991464533909614e+00,1.848694706010714617e+00,2.074108372137675183e+00,7.950195844921086330e-01,3.572877869061189315e+00,5.141488004714533933e-01,6.800053730953787845e-01,-6.287094195887441561e-01,2.482727971368486664e+00,1.842853447950608015e+00,3.132121449192020179e+00,1.670203592955017413e-01,2.680598972908589062e+00,8.399399788618968632e-01,2.164777032463955919e+00,4.076344731992612047e+00,1.000000000000000000e+00
-5.784150320366266307e+00,-4.801804030882429686e+00,-3.743523532342504012e+00,-3.041010086975118654e+00,-5.703054110683472011e+00,-2.771167422937760527e+00,-4.501264245491300997e+00,-2.740442070141914321e+00,-1.158073721558776636e+00,-4.770432669595497721e+00,-1.461087698270917778e+00,-2.664127186259556801e+00,-3.710092838200986343e+00,-5.163832581031425839e+00,-2.025930950881813075e+00,-5.757831545886139324e+00,-3.171401482773647196e+00,-3.554084054194105669e+00,-5.370913214494166255e+00,-4.737469692194791193e+00,1.000000000000000000e+00
1.100821087174378654e+00,2.015398243408998091e+00,1.533201906470802012e+00,8.037744469738510311e-01,2.081017345300233412e+00,1.581284802781741661e-01,-8.072556655949350013e-01,-1.593556268639007012e-01,4.238485370443731970e-01,2.466730427523123659e+00,1.794905338709504861e-01,-3.116625296789303778e-01,2.319004638793593642e+00,-3.899150892590339534e-01,-1.254578979913949510e-01,3.543212031313781374e+00,2.829642929816112762e+00,-8.144655470367112571e-02,2.878034628154743757e+00,2.899480777424748190e+00,0.000000000000000000e+00
4.093240261529967228e+00,3.010269368701766979e+00,1.999358538940821939e+00,2.970851279518831767e+00,2.320405956922785062e+00,2.645117643588738687e+00,4.686712617057915864e+00,4.153781229599105451e+00,2.585976962190395412e+00,3.629400303359780366e+00,2.981330096205169866e+00,3.297935703900582993e+00,9.791876292343587584e-01,4.202421359571077986e+00,1.213570772515866647e+00,3.999212696053499272e+00,1.910413136344644602e+00,3.151421810186115557e+00,2.197292248844836315e+00,3.395708492496259723e+00,1.000000000000000000e+00
4.551770846794571668e+00,6.229276560913979743e+00,2.806677840582265659e-01,4.490405363873192002e+00,2.661904012643723227e+00,7.285517997260390288e+00,7.000214377015534062e+00,3.848915590103441531e+00,4.228413688914570479e+00,5.070692205215041604e+00,5.087911612217467905e+00,5.631097199229772698e+00,2.321700834133247682e+00,4.001981837553995724e+00,3.324542791126810393e+00,2.405361254860880926e+00,2.589656956278409528e+00,3.449793186159679337e+00,4.006364558314387203e+00,1.888038513224035153e+00,0.000000000000000000e+00
3.990182564941354038e+00,4.341641709887136713e+00,3.020383572446911913e+00,1.839431189468824224e+00,2.156970903488925284e+00,3.790573098239403471e+00,4.365159979182283045e+00,2.545028398902168476e+00,3.066543702100274160e+00,1.948568272473300000e+00,3.044660111926957402e+00,2.113137220141663608e+00,3.800280402508703581e+00,3.486843605251212175e+00,2.869847197096146996e+00,5.088696014338298212e+00,3.064483238829562861e+00,2.197559303548939358e+00,2.825589567685516723e+00,3.377181472511531446e+00,0.000000000000000000e+00
1.132540003412130458e+00,9.009718387573795173e-01,2.785400993234999234e+00,2.260395577322734884e+00,2.441853686706205284e+00,6.184753742120108200e-01,1.426414726152878121e-01,2.577856735006754718e+00,1.977838652914913009e+00,2.045482487781995928e+00,2.386911622033017544e+00,1.435460186376730007e+00,2.523625185514971836e+00,3.707834037180681719e-01,2.743637330187848278e+00,4.591040426932679885e-02,2.245507334092238239e+00,3.157120108701350958e+00,1.925804286085587069e+00,2.578289384778803317e+00,0.000000000000000000e+00
2.652831398454776668e+00,1.532541934309877396e+00,-6.973833427083013792e-01,7.132552110147949431e-01,1.386736584234185221e+00,1.460498348562710103e+00,7.312778056720172781e-01,3.512747382536636209e+00,4.606452213252427708e-01,2.592060541371188798e+00,9.720690523393751281e-01,1.211313506483612468e+00,-1.374413938922031564e+00,2.527484784463902567e+00,1.515488178711950962e+00,2.028627693363878493e+00,-4.456866184424306265e-01,2.983749795697061558e-01,-7.245253912905249560e-01,1.021236596386283502e-01,0.000000000000000000e+00
