-1.186404166023095286e+00,1.434920921007132977e+00,3.090380752021706923e-01,1.067126430177174790e+00,1.057881288353208937e+00,-1.785069327866265487e-01,-8.777681548648140764e-01,-1.510482596298135416e+00,-3.103840845519636016e+00,1.828849744260848453e+00,-4.198592481574073831e-01,-3.901805968243198253e-01,2.294684765359434664e+00,8.415342131807269643e-01,7.164412928753233212e-01,1.058400058480168937e-01,3.269367013530646293e-01,-3.063940186666973098e+00,2.024911841746788177e+00,2.291529958612688933e+00,0.000000000000000000e+00
-2.302661748309694723e+00,9.702257478058539109e-01,-8.746133224439907039e-01,-1.890246398975652609e+00,-1.885686699737333383e+00,7.096306234087126352e-01,3.506704919171610424e-02,-3.477469745348276575e+00,-1.554259457634116215e-01,-1.080289544414163139e+00,-5.638760268466991299e-02,-1.289105341247363201e+00,-1.215165445636700925e+00,-2.492971355186292648e+00,-7.962265913699559938e-01,-1.340464625697012080e+00,-6.837961352991488440e-01,-4.678066145468631198e-01,-7.878772149983117590e-01,-4.052235022768815309e-01,1.000000000000000000e+00
-4.807658191101963352e-01,2.242615834408633990e+00,-8.320431407953920999e-02,1.124559287654604223e+00,2.185700631755731482e+00,-8.016610649505008235e-01,2.286329440186160689e+00,1.251531616801720093e+00,2.132170836381378720e+00,-5.627617225252457001e-02,2.783294529805292683e+00,1.220905168048575629e+00,-7.001308482131730626e-01,-1.096475065238679658e+00,5.780880796720070380e-01,1.172338467164117271e+00,2.597157683833858921e-01,4.334353100479045873e-01,1.036795680908957795e+00,-2.332234998590749786e+00,0.000000000000000000e+00
-1.082571815351129674e+00,2.370169147898112172e+00,9.386695066437502621e-01,2.151071538359343727e-01,1.992084292370472909e+00,4.298070593487719471e+00,-5.644003352683839569e-01,6.817980270869469228e-01,1.683498756810825503e+00,2.369797105871675580e+00,-3.375810699864486786e+00,-7.813801998377851721e-01,-1.194275448263368178e+00,2.246656762131114426e+00,-9.501547382538610975e-03,1.171276375117120683e+00,1.752848143542024895e+00,-6.933675308638718171e-01,7.652965168798204765e-01,-3.185056191730328834e-01,1.000000000000000000e+00
7.435003813329014166e-01,-1.548534299555923921e+00,-5.690400824580812422e-01,8.644855510950877342e-01,6.579076203111264842e-01,-2.772952853136905205e-01,-1.330207130124109183e+00,5.580875172655852534e-02,-8.200967732144395228e-01,2.413774928069561398e-01,-6.758238400390246259e-01,-2.340571810485651660e+00,-4.098984803428520340e-01,-3.652684166723116910e-01,-1.034902264895187551e+00,-4.414785812157955291e-01,-6.159846236714427992e-01,-6.245824423770793832e-01,-1.047820151229869046e+00,1.163638033391894977e-01,1.000000000000000000e+00
2.161530803639980292e+00,-9.410861184387460110e-01,2.066005934142337352e+00,1.060659992378971683e-01,5.165677547504462508e-01,-1.735845254027767792e+00,-2.245910128022946317e+00,2.774135403606544870e+00,-7.208535802842068740e-01,-1.779648187185982389e+00,1.476543694539309781e+00,3.702858972649095137e-01,-4.425274309975413267e-01,1.869030968923091063e-01,2.204268594051653096e+00,-1.415639473083363020e+00,-9.178063527357966933e-01,2.727686512030821575e+00,-1.481080081278387306e+00,1.688436021945914023e+00,1.000000000000000000e+00
2.594957142792507998e+00,-9.098389596534983692e-02,4.163863560141492393e+00,6.817132192036549077e-01,3.220643231547526963e-01,2.640313386190862310e+00,7.753902820471788582e-01,9.632087989123472305e-02,6.182754828731014118e-01,2.674421198403575062e+00,2.620220256405031645e+00,2.767393970174817586e+00,1.904511906523032483e+00,3.771682826515496245e+00,8.906201413158192359e-01,8.806086629052609638e-01,2.483956988870763549e+00,-3.864014540753872851e-01,3.351632059432485544e+00,3.153175436642677631e+00,0.000000000000000000e+00
3.989554463385867944e+00,6.652788268354611345e-01,2.921520193224099948e+00,4.601790351178740579e+00,6.355149730430845745e-01,2.491316355108416314e+00,3.224077582411643661e+00,3.352641760923281034e+00,2.429938334320406845e+00,3.695170118888064348e+00,2.568902464045113465e+00,1.041182115634367467e+00,1.689617841923986230e+00,2.756956729593996069e+00,2.226897935986150934e+00,9.807216255755542011e-01,2.683017246052861626e+00,2.025774638970037955e+00,3.453737771973614645e+00,5.344103569978585710e+00,0.000000000000000000e+00
1.402982939148790908e+00,-2.665124549285196043e-01,3.172860661587583841e+00,3.183053105365300617e+00,2.546897501110912287e+00,1.307579186307798347e+00,-2.721135966217806956e-01,2.776894824944664997e+00,1.818163459193839815e+00,3.401098929976804186e+00,5.141045562461914464e-01,-1.269524902696137270e+00,3.243850382146059808e+00,2.156593607313165073e+00,2.952656746027095380e+00,1.980071458114888605e+00,1.171893039118513169e+00,1.316830206579726159e+00,1.406590204574999614e+00,3.610819166122328117e+00,0.000000000000000000e+00
1.726893365175732331e+00,2.641126010719142769e+00,4.184621483693492294e+00,2.099512081300090927e+00,3.504515511465792876e+00,2.984187620631982618e+00,4.036400959408726230e+00,2.658648595375771251e+00,1.484464454405660883e+00,3.114724459754153685e+00,1.882054591640618391e+00,2.572704808307360480e+00,2.624326514792298948e+00,3.491773487540634768e+00,1.293351889440925273e+00,2.442101599538797352e+00,3.349520418959634149e+00,8.055605843813132827e-01,5.734167518348837866e+00,3.064777387911936213e+00,1.000000000000000000e+00
1.925484113667491615e+00,2.102475093995417321e+00,2.194450181161455848e+00,2.966699172047799316e+00,2.045219480924818090e+00,9.471512457579882582e-01,2.198322578450959686e+00,4.673326503760544703e+00,2.827957654020020861e+00,3.591900848269069968e+00,1.779126267381665016e+00,2.198146301389103829e+00,1.836468020221724506e+00,7.067071424665497537e-01,2.753950772571387873e+00,3.883694959423480420e-01,1.421418519306385297e+00,3.869630377924147879e+00,9.631309343731122574e-01,8.961763599384885426e-01,0.000000000000000000e+00
-4.113221547401177070e+00,-5.126976059100048388e+00,-1.897543531961419339e+00,-2.710630715275061497e+00,-1.693557159468063622e+00,-5.068828654590705973e+00,-3.672754328063878582e+00,-3.328532887223742520e+00,-2.495067494828830057e+00,-3.544575549772197576e+00,-1.836434254475801220e+00,-7.610491787224209492e-01,-4.292756223395416626e+00,-3.716837896130237517e+00,-2.679339881033252269e+00,-4.741809473174505740e+00,-2.213781743478309139e+00,-3.505399215583177686e+00,-5.257554313558150838e+00,-3.205705700889187604e+00,1.000000000000000000e+00
2.502610855373934573e+00,1.819843834449224707e+00,1.444069717297997046e+00,3.005548567336101318e+00,-2.578378064244861712e+00,1.976995785895227176e+00,8.125884185489322675e-01,1.176020480828793513e+00,3.830840117999513517e+00,2.412820710191118323e+00,7.989052995333705276e-01,6.759195949237042367e-01,1.678630255335725519e+00,2.157218253835144761e+00,9.387099373551371917e-01,2.458213749245877100e+00,2.080731598376977409e+00,2.213229432455231738e+00,-2.443399195310915317e+00,-1.127317067248725380e-01,1.000000000000000000e+00
